Severity,Start_Time,Weather_Condition,Start_Lat,Start_Lng,City,State,Hour,Day
2,2022-01-13 11:06:00,Cloudy,40.847092866702816,-73.93336415255578,New York,NY,11,Thursday
2,2018-04-19 07:24:53,Mostly Cloudy,33.948158,-117.301476,Riverside,CA,7,Thursday
2,2021-12-08 05:47:38,Cloudy,45.687301,-123.205867,Banks,OR,5,Wednesday
2,2022-01-26 13:51:30,Cloudy,44.969544,-93.300743,Minneapolis,MN,13,Wednesday
2,2022-10-13 21:31:59,Light Rain,40.129826,-76.559359,Mount Joy,PA,21,Thursday
2,2022-09-25 06:37:00,Fair,34.208803,-118.231165,Montrose,CA,6,Sunday
2,2018-08-17 16:24:44,Clear,31.048649,-89.202972,Brooklyn,MS,16,Friday
2,2022-02-01 14:47:30,Fair,34.256774,-118.434962,Pacoima,CA,14,Tuesday
2,2018-12-17 21:04:26,Light Rain,44.078609,-123.04755,Springfield,OR,21,Monday
2,2019-10-07 07:36:34,Cloudy,41.670162,-72.776009,New Britain,CT,7,Monday
2,2020-03-09 08:29:18,Fair,42.330231,-71.253754,Newton Lower Falls,MA,8,Monday
2,2022-08-29 08:11:46,Mostly Cloudy,35.848357,-78.598201,Raleigh,NC,8,Monday
1,2022-05-25 17:48:33,Cloudy,42.933632,-85.341858,Lowell,MI,17,Wednesday
3,2019-02-10 15:21:41,Light Rain,33.720420000000004,-117.72032,Irvine,CA,15,Sunday
2,2020-02-10 05:38:53,Cloudy,42.351688,-71.053299,Boston,MA,5,Monday
2,2017-04-24 06:11:45,Clear,41.993906,-73.73396899999999,Red Hook,NY,6,Monday
2,2020-05-06 08:17:02,Fair,32.133755,-110.772781,Tucson,AZ,8,Wednesday
2,2021-01-20 09:28:00,Fair,34.051190000000005,-117.778769,Pomona,CA,9,Wednesday
2,2021-08-23 08:34:00,Fair,35.88082194311199,-78.21904063187493,Zebulon,NC,8,Monday
2,2022-12-19 05:59:30,Mostly Cloudy,36.1009,-86.71187900000002,Nashville,TN,5,Monday
2,2022-09-30 13:43:30,Fair,45.546929,-122.678472,Portland,OR,13,Friday
4,2016-02-16 08:59:39,Light Freezing Drizzle,41.11987,-80.69004,Youngstown,OH,8,Tuesday
2,2020-02-24 16:47:22,Fair,33.506199,-112.282951,Phoenix,AZ,16,Monday
2,2021-03-04 08:00:38,Fair,37.158798,-76.463043,Yorktown,VA,8,Thursday
2,2021-11-07 18:48:36,Fair,39.696541,-104.829216,Aurora,CO,18,Sunday
2,2020-12-07 14:49:00,Fair / Windy,34.795679,-118.858214,Lebec,CA,14,Monday
2,2021-01-28 16:49:57,Fair,33.929461,-81.048749,West Columbia,SC,16,Thursday
2,2022-05-11 15:15:19,Fair,28.536374,-81.310456,Orlando,FL,15,Wednesday
2,2022-06-24 15:28:00,Fair,37.882007,-122.516552,Mill Valley,CA,15,Friday
2,2021-11-14 15:57:00,Fair,33.987687,-118.137506,Los Angeles,CA,15,Sunday
2,2021-02-09 00:33:56,Cloudy,34.958195,-82.250229,Greer,SC,0,Tuesday
2,2018-10-01 15:54:11,Clear,30.456619,-97.671928,Austin,TX,15,Monday
2,2021-01-11 04:40:41,Mostly Cloudy,42.09515800000001,-83.241875,Flat Rock,MI,4,Monday
2,2019-08-12 07:35:04,Mostly Cloudy,33.428101,-82.082489,Augusta,GA,7,Monday
2,2022-12-23 14:30:00,Fair,38.528465,-121.469389,Sacramento,CA,14,Friday
2,2017-06-14 09:26:55,Clear,42.006107,-88.195229,Bartlett,IL,9,Wednesday
2,2021-07-23 00:09:09,Fair,36.273076,-86.70272800000002,Madison,TN,0,Friday
2,2020-12-15 08:50:00,Mostly Cloudy,32.592323,-81.207763,Garnett,SC,8,Tuesday
2,2018-07-02 10:02:22,Haze,30.444859,-91.187546,Baton Rouge,LA,10,Monday
2,2018-05-18 07:11:24,Clear,25.93577,-80.35044,Hialeah,FL,7,Friday
3,2019-01-24 09:49:57,Overcast,33.03791,-80.148354,Summerville,SC,9,Thursday
2,2022-07-07 08:08:00,Cloudy,42.505507,-83.758166,Brighton,MI,8,Thursday
2,2022-07-15 22:46:30,Fair,34.08249736,-118.22573304,Los Angeles,CA,22,Friday
2,2019-09-10 07:35:11,Mostly Cloudy,40.770947,-73.279831,Bay Shore,NY,7,Tuesday
2,2022-12-14 05:11:00,Fair,37.912131,-121.182397,Stockton,CA,5,Wednesday
2,2021-02-21 20:49:00,Fair,36.20031,-121.142871,King City,CA,20,Sunday
2,2019-09-19 20:06:00,Fair,34.099435,-118.666996,Calabasas,CA,20,Thursday
2,2021-06-17 17:12:05,Partly Cloudy,36.037271,-86.78970799999998,Brentwood,TN,17,Thursday
2,2017-06-09 11:40:20,Clear,39.04742,-76.62155,Crownsville,MD,11,Friday
2,2021-11-13 05:34:00,Fair,37.949858,-120.418923,Jamestown,CA,5,Saturday
3,2016-08-29 10:40:44,Clear,34.001296999999994,-117.351891,Riverside,CA,10,Monday
2,2022-03-15 05:27:22,Fair,44.81352210023492,-93.39843392327592,Minneapolis,MN,5,Tuesday
2,2022-02-25 11:00:32,Partly Cloudy,34.770666360689304,-92.16180682138364,North Little Rock,AR,11,Friday
2,2019-05-29 07:56:33,Fair,45.07333,-93.31604,Minneapolis,MN,7,Wednesday
2,2021-04-06 04:43:00,Fair,40.127244,-75.297157,Plymouth Meeting,PA,4,Tuesday
2,2021-11-13 21:34:30,Mostly Cloudy,34.742378,-92.284945,Little Rock,AR,21,Saturday
2,2021-12-22 11:06:52,Fair,40.52705168704736,-74.27153706515182,Perth Amboy,NJ,11,Wednesday
2,2017-03-31 21:58:15,Clear,30.19565200000001,-97.785034,Austin,TX,21,Friday
2,2017-03-30 11:05:19,Overcast,39.080189,-77.499268,Leesburg,VA,11,Thursday
2,2021-10-20 20:35:00,Partly Cloudy,40.96938,-80.21552700000002,New Castle,PA,20,Wednesday
2,2021-04-07 07:21:42,Fair,32.705799,-114.633301,Yuma,AZ,7,Wednesday
2,2016-11-18 17:12:54,Clear,38.672972,-121.20249,Orangevale,CA,17,Friday
3,2017-12-16 18:41:13,Mostly Cloudy,30.20422,-81.755287,Jacksonville,FL,18,Saturday
3,2016-11-03 18:45:19,Partly Cloudy,38.716732,-90.297707,Saint Louis,MO,18,Thursday
2,2019-09-26 10:57:42,Cloudy,47.10494,-122.58617,Tacoma,WA,10,Thursday
2,2021-04-28 14:17:30,Fair,39.21237,-77.043986,Brookeville,MD,14,Wednesday
2,2020-05-28 11:17:18,Fair,28.5233,-82.23824,Brooksville,FL,11,Thursday
2,2019-05-28 08:05:00,Light Rain,40.72451,-111.94427,West Valley City,UT,8,Tuesday
2,2018-03-19 15:08:45,Clear,29.506832,-98.628647,San Antonio,TX,15,Monday
2,2021-11-17 06:31:30,Fair,36.01217600000001,-83.847656,Knoxville,TN,6,Wednesday
3,2016-12-15 17:56:02,Partly Cloudy,27.95625900000001,-82.498459,Tampa,FL,17,Thursday
2,2023-01-15 03:15:34,Fair,39.13096,-84.49490300000002,Cincinnati,OH,3,Sunday
2,2020-01-23 10:42:46,Fair,41.630829,-71.08850100000002,Westport,MA,10,Thursday
2,2016-11-28 06:31:21,Clear,39.371964,-76.561577,Parkville,MD,6,Monday
2,2021-05-19 11:37:00,Fair,38.283338,-122.71338,Petaluma,CA,11,Wednesday
3,2018-10-19 23:37:58,Clear,25.862013,-80.208099,Miami,FL,23,Friday
2,2022-05-23 17:01:42,Partly Cloudy,25.732097,-80.33571500000002,Miami,FL,17,Monday
2,2021-12-17 10:22:30,Partly Cloudy,25.899671,-80.181294,Miami,FL,10,Friday
4,2017-08-23 23:22:30,Clear,26.665178000000004,-81.88807800000002,North Fort Myers,FL,23,Wednesday
2,2022-09-10 07:08:00,Fair,27.978849,-81.631002,Lake Wales,FL,7,Saturday
2,2020-12-08 01:49:33,Fair,35.903968,-78.95994,Durham,NC,1,Tuesday
2,2022-12-20 15:21:00,Light Rain,28.822222,-81.657697,Mount Dora,FL,15,Tuesday
3,2017-11-11 18:46:39,Mostly Cloudy,35.83540700000001,-78.669601,Raleigh,NC,18,Saturday
2,2021-03-08 05:29:30,Fair,38.474344,-121.417148,Sacramento,CA,5,Monday
2,2019-03-17 12:33:23,Partly Cloudy,44.000631,-123.668928,Walton,OR,12,Sunday
2,2021-11-15 09:25:32,Fair,34.133993,-82.128152,Greenwood,SC,9,Monday
2,2022-07-07 05:33:00,Fair,37.750126,-121.138626,Ripon,CA,5,Thursday
2,2021-05-03 06:30:28,Fair,27.447389,-82.534132,Bradenton,FL,6,Monday
2,2020-09-21 12:07:00,Cloudy,26.966433,-82.255414,Port Charlotte,FL,12,Monday
4,2019-01-29 15:45:03,Overcast,41.652009,-88.2309,Plainfield,IL,15,Tuesday
2,2017-08-11 14:42:11,Clear,47.67935900000001,-122.263618,Seattle,WA,14,Friday
3,2017-05-08 10:01:15,Clear,33.912338,-84.37912800000002,Atlanta,GA,10,Monday
2,2022-06-01 13:12:31,Fair,34.072298,-118.055323,El Monte,CA,13,Wednesday
3,2021-12-02 08:01:59,Fair,28.162291,-82.39449300000003,Tampa,FL,8,Thursday
2,2022-10-13 06:22:00,Mostly Cloudy,40.867096,-73.02374,Selden,NY,6,Thursday
2,2019-10-10 22:17:22,Fair,30.427059000000003,-91.137039,Baton Rouge,LA,22,Thursday
3,2016-11-04 15:21:57,Clear,36.15523,-115.16125,Las Vegas,NV,15,Friday
2,2018-05-09 15:35:05,Scattered Clouds,35.25125999999999,-80.89443,Charlotte,NC,15,Wednesday
2,2021-05-09 10:25:29,Mostly Cloudy,30.446291,-97.66728,Pflugerville,TX,10,Sunday
2,2018-11-21 11:13:02,Clear,35.054199,-80.773972,Charlotte,NC,11,Wednesday
2,2019-07-01 18:19:03,Partly Cloudy,35.435249,-97.528351,Oklahoma City,OK,18,Monday
2,2019-06-11 18:40:39,Light Rain,30.466061,-97.843918,Cedar Park,TX,18,Tuesday
2,2019-08-07 04:12:37,Fair,42.985649,-85.70018,Grand Rapids,MI,4,Wednesday
3,2018-08-31 00:39:42,Overcast,39.23399000000001,-77.28668,Boyds,MD,0,Friday
3,2019-03-08 10:59:49,Light Rain,34.96796,-85.190857,Ringgold,GA,10,Friday
2,2022-04-30 21:39:00,Fair,41.53815865496856,-73.77092957461466,Hopewell Junction,NY,21,Saturday
2,2021-12-09 05:13:00,Cloudy,34.001795,-117.947449,Hacienda Heights,CA,5,Thursday
2,2022-07-02 22:58:00,Fair,36.29873,-119.636947,Hanford,CA,22,Saturday
3,2021-11-19 03:14:13,Fair,41.554264,-87.854584,Orland Park,IL,3,Friday
2,2021-03-02 05:34:00,Fair,38.879217,-77.250736,Vienna,VA,5,Tuesday
2,2021-08-11 12:59:00,Fair,35.045409,-118.874369,Arvin,CA,12,Wednesday
2,2017-09-08 16:50:49,Clear,30.403578000000003,-91.172287,Baton Rouge,LA,16,Friday
2,2022-01-16 20:46:50,Light Snow,38.029400110063406,-79.13369536362106,Staunton,VA,20,Sunday
3,2018-09-26 14:03:47,Overcast,41.832375,-71.51956899999998,Johnston,RI,14,Wednesday
2,2020-10-15 08:11:30,Patches of Fog,30.41992,-84.280632,Tallahassee,FL,8,Thursday
2,2021-08-16 12:33:55,Partly Cloudy,33.711007,-78.89879,Myrtle Beach,SC,12,Monday
2,2022-04-07 17:15:57,Mostly Cloudy,36.20607800000001,-86.771015,Nashville,TN,17,Thursday
3,2017-09-15 15:20:40,Haze,34.066486,-117.219254,Redlands,CA,15,Friday
2,2016-09-13 09:03:22,Partly Cloudy,29.740698,-95.288841,Houston,TX,9,Tuesday
2,2019-03-26 16:19:09,Clear,39.952469,-83.073761,Columbus,OH,16,Tuesday
2,2020-10-26 16:04:30,Cloudy,39.780735,-84.222992,Dayton,OH,16,Monday
2,2022-12-11 06:49:00,Light Rain,34.03109,-118.259205,Los Angeles,CA,6,Sunday
2,2020-12-23 15:46:12,Fair,45.422297,-122.747293,Portland,OR,15,Wednesday
3,2021-02-20 13:05:46,Mostly Cloudy,41.632915,-87.012283,Chesterton,IN,13,Saturday
2,2017-03-23 09:32:14,Clear,27.099453000000004,-82.384438,Venice,FL,9,Thursday
2,2022-02-16 10:37:47,Cloudy,33.599352,-81.588822,Aiken,SC,10,Wednesday
2,2021-02-05 11:50:39,Light Rain,35.74763,-78.60454399999998,Raleigh,NC,11,Friday
3,2017-03-28 15:22:25,Mostly Cloudy,38.676418,-77.236336,Lorton,VA,15,Tuesday
3,2018-12-07 10:14:20,Partly Cloudy,38.846706,-77.432129,Centreville,VA,10,Friday
2,2020-12-24 19:05:00,Fair,34.06742,-117.418241,Bloomington,CA,19,Thursday
2,2022-12-03 08:32:00,Light Rain,37.86494851,-122.30333447,Berkeley,CA,8,Saturday
2,2019-12-26 00:07:00,Light Rain,33.941,-117.270208,Moreno Valley,CA,0,Thursday
2,2023-01-28 15:56:00,Cloudy,28.750190000000003,-82.296986,Floral City,FL,15,Saturday
2,2021-06-21 00:54:05,Cloudy,40.665482,-74.20497900000002,Elizabeth,NJ,0,Monday
2,2019-08-07 17:07:30,Fair,44.977268,-93.344337,Minneapolis,MN,17,Wednesday
2,2022-04-27 19:09:00,Fair,38.690871,-121.331709,Sacramento,CA,19,Wednesday
2,2021-04-02 11:20:23,Fair,34.982401,-85.465561,Trenton,GA,11,Friday
2,2018-01-08 07:27:22,Overcast,29.72681,-95.50106,Houston,TX,7,Monday
3,2020-09-08 11:57:31,Light Rain,42.961639,-88.012413,Milwaukee,WI,11,Tuesday
2,2017-05-22 08:54:51,Clear,37.95923,-122.3308,San Pablo,CA,8,Monday
2,2022-08-07 14:25:23,Mostly Cloudy,42.40023,-83.104704,Highland Park,MI,14,Sunday
2,2018-09-27 11:10:30,Clear,45.54236,-122.499431,Portland,OR,11,Thursday
2,2017-11-01 06:05:30,Scattered Clouds,35.215607,-80.78072399999998,Charlotte,NC,6,Wednesday
